AH_hour,H_hour,T1_hour,T2_hour,T3_hour,T4_hour,T5_hour,quality_class
6.42,192.5241667,223,369,526,336,229,Good
8.87,194.0033333,228,354,530,331,226,Good
7.25,194.0991667,232,350,531,325,224,Good
8.32,193.5801667,231,346,534,333,224,Good
7.98,194.1333333,239,351,535,342,229,Good
8.69,194.117,253,368,529,334,235,Good
7.44,193.8571667,267,376,526,335,236,Good
6.11,194.4093333,282,364,537,344,245,Good
7.12,194.0665,295,350,528,345,264,Good
6.7,193.9105,298,359,524,347,276,Good
8.47,194.2128333,302,351,498,366,267,Good
8.14,182.7535,283,354,486,386,252,Good
7.15,180.846,288,367,463,391,239,Bad
7.65,181.4193333,291,376,441,381,225,Bad
6.27,180.8438333,291,372,475,381,219,Good
7.24,180.7148333,291,360,514,385,215,Good
7.64,176.7958333,283,364,510,386,210,Good
8.25,153.9863333,266,346,501,381,211,Good
7.22,154.2393333,248,308,499,364,219,Good
6.55,153.9293333,235,388,477,354,244,Good
7.86,154.1331667,225,449,445,363,245,Good
8.63,153.7328333,215,412,499,344,266,Good
7.23,154.2923333,209,379,512,329,280,Good
6.64,154.3405,209,358,527,332,290,Good
8.51,154.0328333,211,358,550,351,286,Good
6.34,154.058,211,354,565,365,282,Good
7.34,167.7253333,213,341,560,366,278,Bad
6.94,188.122,215,362,555,367,274,Bad
7.12,187.7656667,225,351,537,373,266,Good
7.86,187.8748333,243,344,534,270,258,Good
5.22,188.1886667,259,379,562,328,247,Good
7.99,188.3646667,273,376,564,371,263,Good
8.74,188.0831667,291,365,573,377,274,Good
7.06,185.4045,303,367,586,375,273,Good
8.7,185.8373333,312,361,587,369,266,Good
7.73,186.009,310,366,556,369,265,Good
8.03,186.1856667,308,377,550,372,264,Good
9.82,186.2336667,307,375,545,367,264,Good
7.55,186.0271667,305,367,537,372,252,Good
6.71,185.641,302,364,536,377,246,Good
10.28,186.8821667,300,376,539,368,241,Good
9.62,167.4448333,300,399,538,375,231,Good
6.34,160.8568333,302,415,545,377,223,Good
6.16,159.5481667,301,377,556,374,219,Good
9.5,161.7153333,301,379,555,369,213,Good
5.79,178.3616667,300,380,549,361,209,Good
7.83,178.0436667,305,381,553,353,212,Good
10.35,177.7898333,303,378,534,354,215,Good
6.38,178.0083333,302,379,528,368,221,Good
6.57,177.7196667,294,385,546,375,235,Good
7.6,177.6978333,286,387,552,375,231,Good
7.84,177.7885,288,378,547,372,236,Good
8.57,178.4073333,289,375,540,374,238,Good
9.3,177.872,279,381,526,356,238,Good
9.86,172.662,265,384,524,348,235,Good
6.66,162.5853333,250,376,518,354,234,Good
8.92,170.0023333,240,382,504,355,235,Good
8.05,165.0581667,239,378,483,351,236,Good
7.97,165.278,251,372,467,346,237,Good
7.5,165.0348333,264,357,459,360,236,Good
7.86,176.6071667,282,354,464,377,232,Good
8.47,185.1458333,283,359,476,362,231,Good
7.63,183.0678333,283,358,480,348,235,Bad
7.93,155.9766667,281,356,490,337,237,Bad
7.53,157.088,280,368,494,335,235,Good
7.07,185.074,280,381,504,327,238,Good
7.46,185.1471667,280,377,528,315,238,Good
8.06,197.0248333,279,369,549,303,232,Good
7.05,199.0528333,277,357,568,306,235,Good
8.15,199.26,277,363,580,314,234,Good
6.32,164.1236667,268,373,600,319,238,Good
9.06,155.2176667,267,364,605,323,238,Bad
7.69,154.9061667,267,358,595,326,237,Bad
8.75,155.0221667,269,359,581,326,234,Bad
8.11,155.3155,274,344,573,331,240,Bad
7.07,155.3276667,251,354,559,331,237,Bad
6.91,170.432,239,375,548,330,258,Bad
7.08,193.062,226,335,530,344,292,Bad
6.14,192.8733333,224,309,502,351,293,Good
8.1,193.0208333,222,301,485,343,261,Good
7.08,192.7086667,217,331,463,332,254,Good
7.61,192.7405,216,370,456,324,249,Good
6.36,192.9585,227,353,463,323,247,Good
5.09,193.0276667,226,379,477,322,248,Bad
7.6,193.2205,224,384,495,307,249,Good
7.23,192.9963333,223,380,512,304,250,Good
8.38,192.9888333,223,376,525,311,251,Good
6.81,193.1453333,224,373,525,323,251,Good
8.7,192.9375,223,358,534,322,252,Good
7.98,192.8285,223,372,535,322,252,Good
6.79,192.9031667,224,379,532,325,251,Good
7.3,193.1753333,224,364,517,327,250,Good
9.47,192.9821667,225,351,484,317,250,Good
5.25,192.8776667,226,346,489,327,251,Good
8.31,192.4801667,238,339,488,335,246,Good
9.25,193.2715,253,345,476,326,246,Good
6.75,192.5526667,258,340,466,317,251,Bad
11.52,193.0041667,267,339,448,315,251,Bad
9.01,193.3303333,269,345,407,317,250,Bad
7.29,193.013,265,352,407,319,248,Bad
9.75,192.447,262,347,403,325,249,Bad
7.66,193.1338333,257,345,406,335,252,Bad
5.82,193.1576667,254,344,412,356,248,Bad
8.79,192.8938333,255,346,429,371,232,Bad
7.88,186.5391667,261,340,439,378,225,Bad
8.89,185.5986667,257,339,457,382,230,Bad
8.54,192.4055,257,343,456,381,244,Bad
6.85,192.7816667,257,346,441,382,257,Bad
4.7,192.757,257,346,431,373,270,Bad
6.77,192.6141667,254,345,427,365,276,Bad
5.16,192.6558333,264,356,428,359,276,Bad
7.39,193.0935,277,366,431,355,271,Bad
7.18,192.6963333,249,368,433,351,265,Bad
6.65,193.3491667,247,359,465,342,262,Bad
6.54,187.2846667,251,372,469,337,258,Bad
5.68,165.673,248,388,468,313,256,Bad
8.21,166.0246667,249,398,457,453,173,Bad
7.61,166.4121667,248,388,440,408,143,Bad
6.24,165.8045,251,369,446,375,167,Bad
7.04,165.6383333,247,355,437,378,213,Bad
8.34,165.8715,232,370,455,375,249,Bad
6.2,166.2755,230,388,460,373,261,Bad
7.83,154.3851667,238,520,455,373,249,Bad
5.69,153.4586667,244,517,459,373,233,Bad
7.74,152.9775,234,418,480,375,218,Good
8.32,153.0181667,239,354,489,371,216,Good
7.5,152.754,243,338,486,367,220,Good
9.5,152.5666667,245,342,500,357,233,Good
9.24,152.9553333,238,338,514,359,255,Good
8.81,152.9178333,249,339,508,366,269,Good
7.68,152.7131667,271,352,513,380,268,Good
11.43,153.5083333,282,350,520,394,261,Good
10.43,153.264,277,341,515,387,248,Good
8.51,152.6685,262,333,505,379,244,Good
7.99,153.1696667,246,334,508,377,245,Good
6.94,152.8265,246,334,516,374,247,Good
7.77,152.7963333,237,337,507,346,244,Good
7.27,153.3965,237,342,480,341,245,Good
7.44,153.0016667,253,355,475,334,245,Good
7.66,152.9281667,265,364,473,332,244,Good
9.94,153.0165,272,361,471,335,248,Good
6.44,152.888,264,360,478,345,241,Good
5.89,152.8501667,266,371,453,332,238,Good
6.93,158.512,236,346,445,315,243,Good
7.07,188.0936667,219,361,476,312,245,Good
8.28,177.9883333,220,325,516,326,243,Good
8.58,178.241,211,312,503,332,241,Good
6.83,178.0275,187,308,494,318,243,Good
8.94,178.124,163,313,484,322,246,Good
5.34,178.0733333,179,316,499,312,244,Good
6.5,178.2473333,224,306,492,302,250,Good
7.01,177.8778333,228,308,470,305,246,Good
8.35,177.7176667,231,308,498,314,245,Good
6.1,177.9745,231,323,542,313,245,Good
6.84,178.3391667,240,337,543,309,244,Good
6.52,172.8303333,254,355,525,295,245,Good
9.45,161.773,268,369,496,300,239,Good
8.07,162.324,271,380,474,312,240,Good
6.86,161.9951667,262,381,475,311,254,Good
7.84,162.162,247,377,470,325,253,Good
6.59,164.7491667,239,379,462,348,258,Good
3.96,164.6553333,242,385,471,365,256,Good
5.4,164.5996667,251,378,480,372,249,Good
6.47,164.7253333,226,374,482,386,254,Good
6.29,164.7286667,238,392,484,391,254,Good
7.93,164.7568333,252,422,486,387,255,Good
6.01,191.541,253,422,484,388,256,Good
6.86,194.2363333,247,347,484,390,269,Bad
8.7,193.609,243,305,483,385,270,Good
6.73,194.4876667,242,337,486,383,265,Good
7.88,194.233,244,397,484,369,261,Good
8.31,193.8703333,244,419,480,377,263,Good
8.14,193.5996667,242,409,472,389,264,Good
8.08,194.3136667,236,381,462,389,260,Bad
7.93,193.7546667,237,357,452,407,261,Bad
6.56,193.5158333,228,365,440,370,266,Bad
6.57,194.3733333,211,349,444,388,264,Bad
6.84,194.7518333,195,355,454,390,259,Bad
5.57,197.9618333,200,375,446,388,261,Bad
6.44,180.1118333,209,388,461,384,263,Bad
8.51,178.773,231,383,451,376,263,Good
7.23,178.637,249,376,434,364,261,Bad
8.05,178.712,252,378,434,380,265,Bad
6.82,179.0358333,268,380,447,366,264,Bad
9.59,178.9231667,274,383,465,373,261,Bad
7.46,178.6575,283,383,467,383,261,Bad
7.58,178.904,277,374,477,387,267,Bad
7.88,178.9433333,263,361,501,387,283,Bad
8.26,179.2855,254,342,517,384,288,Good
8.91,179.0753333,243,329,513,383,280,Good
6.82,178.8913333,238,325,515,389,276,Good
7.66,179.0253333,240,329,537,382,275,Good
8.99,179.1756667,239,330,547,366,274,Good
8.42,179.3353333,236,330,561,349,267,Good
6.19,177.851,236,324,551,334,258,Good
7.97,183.933,240,304,545,336,255,Good
9.86,198.8805,244,303,551,321,254,Good
8.09,198.82,253,315,555,320,255,Good
7.04,198.9666667,252,319,558,319,258,Good
9.26,198.6863333,243,318,566,299,258,Good
4.56,198.6978333,245,329,568,301,256,Good
7.77,199.137,245,350,565,301,254,Good
7.39,199.0253333,238,367,564,302,252,Good
7.29,199.1873333,235,379,536,305,249,Good
8.89,198.9713333,238,388,517,311,248,Good
8.27,198.9948333,243,389,511,324,250,Good
6.42,199.227,251,389,489,345,246,Good
5.88,198.6306667,245,379,469,353,247,Good
8.53,199.1858333,245,365,457,352,252,Bad
7.34,198.9873333,241,355,450,365,253,Bad
8.44,198.9543333,240,354,460,381,247,Bad
8.16,179.1383333,237,366,455,377,247,Bad
7.28,177.0405,241,367,461,348,246,Bad
8.42,177.3885,261,375,454,330,249,Bad
6.86,176.8446667,235,381,474,326,254,Bad
7.44,194.1758333,278,375,499,311,262,Good
7.53,194.6948333,290,376,503,319,272,Bad
8.56,195.4623333,256,367,506,335,288,Good
7.51,191.9208333,241,357,508,341,293,Bad
6.56,191.7235,252,357,517,370,295,Good
8.33,180.2091667,271,359,528,377,292,Good
6.9,154.8011667,252,355,530,381,292,Good
6.02,169.9965,252,360,550,366,284,Good
7.22,170.305,263,367,555,350,270,Good
10.21,170.0631667,268,370,559,337,255,Good
5.51,165.1791667,270,371,561,333,242,Bad
7.17,156.947,270,367,554,347,231,Bad
8.51,156.7515,267,364,548,357,222,Bad
7.98,159.5431667,268,363,541,356,221,Bad
7.39,153.8483333,267,367,497,356,232,Good
7.04,153.8111667,267,365,482,359,229,Good
8.07,153.8816667,275,361,479,369,236,Good
6.15,153.7835,280,360,459,382,237,Good
8.46,153.7526667,261,362,445,392,234,Good
7.47,154.1018333,258,374,433,398,227,Good
8.68,157.989,250,370,428,397,219,Bad
6.92,163.9345,249,361,404,387,229,Bad
6.81,164.0633333,236,362,384,370,231,Bad
7.54,163.7246667,240,354,379,355,211,Bad
7.34,179.4393333,249,333,381,345,214,Bad
9.85,192.2533333,248,313,392,332,217,Bad
7.25,182.2963333,239,308,415,315,204,Bad
6.6,166.3623333,227,311,438,309,199,Bad
7.29,165.9381667,212,316,449,318,198,Good
8.75,176.3578333,205,318,468,330,200,Good
8.68,181.0713333,206,315,491,338,207,Good
8.51,180.6881667,205,323,507,334,215,Good
6.58,178.563,200,338,522,334,216,Good
6.84,164.986,200,345,512,335,216,Good
7.95,194.2648333,204,343,506,338,219,Bad
6.63,197.003,204,329,490,340,223,Good
5.59,196.555,197,321,488,346,230,Good
7.26,197.015,194,318,504,349,242,Good
7.7,187.5905,211,319,526,348,249,Good
8.06,160.632,218,318,524,339,249,Good
7.44,171.6485,222,313,519,324,290,Good
8.98,173.2231667,232,318,518,321,263,Good
7.25,172.9071667,226,331,522,331,257,Good
6.16,175.0536667,222,323,536,335,256,Good
9.15,186.6171667,229,326,553,332,259,Good
7.41,186.98,231,333,545,317,259,Good
6.51,187.0801667,230,333,541,318,260,Good
8.78,182.383,228,336,528,331,258,Good
9.57,164.0686667,229,336,549,354,258,Good
7.75,163.6296667,204,339,571,359,258,Good
6.28,164.2401667,231,350,569,375,259,Bad
6.77,163.9328333,263,361,550,364,256,Bad
7.68,164.1006667,280,360,541,352,242,Bad
7.77,163.8158333,276,351,571,363,230,Bad
8.2,163.8961667,273,341,584,334,231,Bad
5.91,167.4888333,269,345,558,338,234,Bad
5.91,184.122,265,345,543,348,237,Good
8.12,173.2148333,263,344,538,350,234,Good
8.46,169.08,250,325,521,357,231,Good
7.08,159.9285,269,338,511,363,237,Good
6.02,159.8298333,255,346,507,352,244,Good
6.86,159.7021667,257,342,504,353,246,Good
9.44,159.9528333,258,331,501,354,248,Good
8.26,160.2945,257,316,498,343,247,Good
9.26,159.7768333,252,305,502,339,253,Good
6.58,160.643,243,306,519,341,272,Good
9,159.9975,234,302,536,339,277,Good
7.92,159.5106667,228,302,541,326,274,Good
8.23,160.1275,235,311,564,311,279,Bad
8.95,166.8153333,240,311,558,297,299,Good
6.64,168.9716667,245,311,536,303,295,Good
5.17,169.0108333,247,313,540,311,285,Good
7.74,168.817,238,317,552,307,284,Good
7.29,168.747,235,312,550,341,286,Good
7.43,179.5896667,235,307,551,364,274,Good
9.3,183.5611667,235,301,561,325,257,Good
6.42,184.277,236,305,557,377,238,Good
8.12,183.973,244,308,544,412,231,Good
6.48,184.2433333,260,287,572,372,247,Good
6.26,183.9213333,275,299,562,329,260,Good
5.82,183.7815,280,303,522,340,251,Good
8.03,183.7953333,266,314,534,331,245,Good
8.48,192.757,256,320,554,335,253,Good
5.51,195.9021667,261,341,563,345,244,Good
5.75,188.108,267,351,567,350,243,Good
9.25,187.6143333,270,360,558,349,258,Good
6.03,175.26,269,358,574,341,272,Good
9.51,167.4435,272,349,576,337,284,Good
7.23,198.208,275,330,569,347,291,Good
7.98,194.3245,275,322,592,363,294,Good
9.25,165.1698333,265,323,591,370,298,Good
8.49,164.9033333,264,323,561,370,300,Good
7.73,162.9621667,279,319,541,361,297,Good
7.91,154.0838333,278,320,542,358,297,Good
7.78,153.9291667,278,323,556,350,293,Good
6.94,153.8296667,275,323,543,353,286,Good
6.68,154.1216667,269,327,528,355,293,Good
7.86,153.9116667,256,329,504,351,294,Good
7.82,153.8495,238,336,494,356,275,Good
8.33,153.8621667,226,373,459,372,261,Good
8.56,156.8693333,223,396,476,375,253,Good
9.68,171.9873333,223,388,489,357,244,Good
5.49,172.0926667,213,382,501,355,232,Good
7.47,171.7176667,217,364,499,356,230,Good
7.27,171.8893333,224,346,477,361,242,Good
7.22,172.4998333,225,341,456,361,258,Good
5.59,172.0055,226,319,480,360,268,Good
9.75,181.2391667,227,315,441,359,278,Bad
8.75,192.3713333,224,309,429,353,268,Bad
6.39,192.2016667,229,292,407,350,248,Bad
6.48,192.2073333,223,285,408,358,224,Bad
5.87,191.8183333,225,315,413,358,213,Bad
8.84,192.4151667,225,340,402,360,202,Bad
8.45,191.8823333,230,336,397,355,194,Bad
7.81,192.0675,241,355,407,349,206,Bad
7.37,191.9275,258,369,414,343,205,Bad
7.01,192.0346667,273,380,430,324,211,Bad
8.12,168.5163333,274,385,449,331,212,Bad
7.81,161.8561667,262,372,454,324,213,Bad
9.88,162.0973333,249,360,473,313,214,Good
6.91,161.684,234,346,480,306,211,Good
9.53,161.4713333,229,329,483,312,208,Good
7.18,177.5151667,232,318,503,318,201,Good
7.31,169.9686667,238,337,527,310,205,Good
8.49,170.198,240,347,542,329,203,Good
6.27,169.8331667,234,357,548,342,221,Bad
8.02,169.9491667,236,370,556,348,236,Bad
8.37,170.065,228,375,548,348,251,Good
8.56,170.196,222,385,554,341,262,Good
7.93,183.4433333,243,383,557,344,266,Good
6.39,195.8551667,264,384,544,348,265,Good
7.66,189.328,272,384,515,349,265,Good
7.5,189.3073333,273,384,494,347,263,Good
4.91,188.8631667,270,386,480,350,259,Good
7.17,188.8558333,270,382,470,355,264,Bad
4.79,166.8538333,275,371,468,359,274,Bad
7.49,154.9951667,271,356,478,354,268,Bad
9.13,154.4608333,266,338,436,359,262,Good
7.34,154.9423333,270,324,429,382,248,Good
8.95,154.6156667,273,318,517,389,223,Good
6.31,155.3276667,270,315,512,373,240,Good
6.04,155.0995,267,315,519,354,226,Good
7.67,155.1156667,261,316,514,358,218,Good
6.03,155.0671667,261,320,513,362,223,Good
7.42,154.7043333,258,330,518,361,228,Good
5.54,154.8281667,246,343,532,360,239,Good
8.72,155.177,238,349,528,355,241,Good
8.8,154.4296667,230,356,522,313,238,Good
7.73,157.0026667,235,367,519,360,251,Good
6.77,163.8796667,246,368,515,359,283,Good
7.05,164.462,235,374,527,370,291,Good
5.78,162.3585,236,369,540,369,254,Good
6.62,160.6966667,242,373,530,368,227,Good
7.73,185.6013333,251,359,522,372,245,Good
6.41,181.3555,251,346,514,384,258,Good
8.51,186.2421667,256,350,527,394,261,Good
6.47,186.4378333,279,325,542,401,261,Good
7.82,185.671,248,312,530,397,259,Good
8.63,186.2376667,240,314,524,391,246,Good
6.3,178.0481667,231,317,540,394,227,Good
8.03,151.8916667,234,323,527,394,206,Good
8.16,151.7851667,233,331,516,388,196,Bad
8.96,152.0941667,228,343,522,385,200,Bad
8.64,152.5676667,222,356,535,392,215,Bad
5.61,151.7678333,229,371,500,355,234,Bad
8.18,151.9591667,221,383,440,347,240,Good
6.26,151.5223333,214,387,565,374,251,Good
5.94,151.949,214,389,553,392,249,Bad
9.73,152.1113333,216,377,537,395,248,Bad
8.63,151.9576667,216,383,530,382,254,Bad
7.77,173.1701667,224,378,538,362,265,Bad
8.07,182.8805,242,397,543,344,265,Bad
5.78,180.5213333,260,367,542,343,260,Good
6.89,158.7055,274,357,527,362,258,Good
8.63,162.8768333,281,365,524,374,255,Good
9.16,177.5766667,283,350,513,385,254,Good
8.14,178.1795,285,344,502,383,250,Good
7.79,178.046,283,350,487,379,252,Good
7.42,177.7553333,283,355,487,372,257,Good
7.36,178.2638333,280,353,495,365,259,Bad
6.7,163.8061667,283,350,507,352,261,Good
7.65,152.3466667,284,350,524,331,256,Good
7.52,152.2056667,284,347,529,320,258,Good
8.78,152.0073333,281,348,513,318,256,Good
8.27,151.6068333,279,344,530,312,259,Good
8.4,157.442,288,346,421,309,258,Good
6.27,179.2405,276,340,364,308,255,Good
7.93,197.8228333,277,332,423,309,258,Good
9.36,197.0655,281,335,452,314,252,Bad
7.82,197.0446667,281,351,439,318,256,Bad
5.8,196.7855,280,375,428,322,258,Bad
8.28,197.2758333,279,390,422,317,246,Bad
7.48,197.1921667,271,390,405,317,235,Bad
7.66,197.4895,264,382,392,329,244,Bad
7.73,197.0913333,249,357,394,346,248,Bad
8.64,197.0728333,233,353,402,356,252,Bad
8.25,197.4063333,223,368,400,355,249,Bad
6.62,196.9076667,215,359,403,354,249,Bad
9.15,197.1118333,222,317,420,357,249,Bad
8.53,197.2485,226,281,392,361,252,Bad
8.1,197.1441667,227,342,397,361,255,Bad
7.44,180.6365,215,373,407,372,253,Bad
7.7,155.125,211,360,400,379,252,Bad
7.28,155.1618333,223,378,402,379,253,Bad
5.6,154.4256667,234,372,405,376,254,Bad
8.34,154.5063333,255,372,404,372,255,Bad
6.39,150.8891667,267,380,409,356,249,Bad
6.23,166.2826667,267,390,416,347,254,Bad
5.71,169.8496667,271,392,433,388,248,Bad
7.67,169.9676667,267,387,448,400,254,Bad
8.84,169.9366667,271,388,464,393,256,Bad
6.86,169.7625,269,389,471,393,255,Bad
7.35,169.6815,269,394,471,391,255,Bad
5.76,169.6381667,271,391,472,389,255,Bad
7.69,170.1155,272,387,474,393,254,Bad
8.75,169.5391667,272,389,470,390,253,Bad
7.25,169.8971667,277,397,469,390,253,Good
7.98,172.7206667,272,399,473,379,253,Bad
6.95,170.4206667,260,384,468,360,253,Bad
7.03,168.805,247,382,448,342,252,Bad
5.7,169.297,231,393,441,327,250,Bad
7.14,177.6458333,213,394,440,318,252,Bad
7.44,182.212,206,391,457,314,253,Good
7.14,182.2816667,203,386,463,317,252,Good
7.24,181.9375,200,377,457,333,249,Good
6.53,182.1035,205,361,456,346,253,Good
8.22,181.7528333,220,353,442,365,267,Bad
7.89,172.408,231,331,386,365,266,Bad
6.59,168.884,231,316,323,397,259,Bad
8.12,169.0615,234,308,339,403,251,Good
8.12,168.7658333,233,314,439,394,237,Good
8.91,168.9805,233,313,452,393,226,Good
10.89,168.9333333,235,314,465,405,217,Good
8.17,169.1558333,237,329,488,379,202,Good
7.59,169.0556667,237,344,520,368,199,Good
5.68,168.7118333,225,359,527,369,200,Good
6.76,169.1638333,227,371,508,364,204,Good
7.04,169.1245,235,377,518,364,209,Good
9.1,169.4413333,235,362,520,362,218,Good
8.77,169.1538333,234,381,516,358,225,Good
8,169.557,234,356,515,362,224,Good
7.15,179.5986667,232,317,521,358,227,Good
9.19,176.8783333,228,314,518,337,227,Good
7.59,181.9698333,218,320,522,342,225,Good
8.5,181.7616667,218,324,523,376,226,Good
6.96,181.894,224,327,522,350,225,Good
9.42,182.1846667,235,319,523,333,226,Good
7.19,182.6268333,239,319,529,337,232,Good
8.75,181.597,246,316,532,346,246,Good
8.56,181.9095,244,318,518,353,267,Good
8.06,182.0065,240,322,512,360,279,Good
8.17,181.8511667,250,323,500,366,277,Good
8.38,182.031,268,324,499,365,266,Good
7.91,182.0271667,282,330,509,361,256,Good
6.37,182.4688333,289,335,495,365,241,Good
5.54,182.2008333,290,333,504,352,226,Good
5.75,178.991,294,344,503,354,209,Good
6.71,175.0623333,301,331,490,338,205,Good
9.33,175.2745,300,349,495,319,198,Good
